"geneA","geneB","iRef","GEO","GO","pathW"
"15276","881","889","0.9869","0.9370","0.9293","0.8309"
"15277","881","897","0.9478","0.9549","0.9426","0.9188"
"15278","881","902","0.8408","0.4798","0.8257","0.5742"
"15279","881","904","0.6851","0.7663","0.7480","0.6702"
"15280","881","910","0.6914","0.6710","0.4717","0.3172"
"15281","881","1223","0.8567","0.8916","0.9188","0.9103"
"15282","881","1474","0.8285","0.6748","0.7294","0.7487"
"15283","881","1831","0.5871","0.9217","0.7899","0.8874"
"15284","881","1959","0.6194","0.6444","0.6802","0.7945"
"15285","882","883","0.9600","0.7958","0.8324","0.9036"
"15286","882","886","0.8698","0.8909","0.7343","0.6034"
"15287","882","887","0.8684","0.9167","0.9291","0.8553"
"15288","882","895","0.7226","0.8167","0.8342","0.8413"
"15289","882","898","0.8695","0.9616","0.9912","0.9896"
"15290","882","900","0.9386","0.3878","0.8037","0.7207"
"15291","882","901","0.8265","0.8272","0.9398","0.5973"
"15292","882","1016","0.7210","0.9015","0.8745","0.7288"
"15293","882","1044","0.8295","0.8575","0.8736","0.9655"
"15294","882","1311","0.8573","0.9023","0.5981","0.7174"
"15295","882","1421","0.7584","0.8972","0.7218","0.8087"
"15296","882","1556","0.9883","0.9778","0.9960","0.9738"
"15297","882","1643","0.7581","0.8282","0.7641","0.7347"
"15298","882","1830","0.8635","0.7386","0.6438","0.9665"
"15299","882","1890","0.9447","0.8409","0.7579","0.5982"
"15300","882","1908","0.8810","0.6044","0.7744","0.4999"
"15301","882","1963","0.6777","0.7929","0.7616","0.5937"
"15302","883","890","0.9664","0.9012","0.9675","0.8383"
"15303","883","894","0.8988","0.8938","0.9011","0.9467"
"15304","883","906","0.9565","0.9569","0.8793","0.9671"
"15305","883","907","0.7545","0.7903","0.7246","0.8139"
"15306","883","911","0.8325","0.7844","0.7490","0.8946"
"15307","883","1037","0.7689","0.8402","0.5798","0.5599"
"15308","883","1047","0.7833","0.6697","0.9447","0.4545"
"15309","883","1126","0.6998","0.5449","0.9073","0.6917"
"15310","883","1137","0.8154","0.9175","0.8833","0.9225"
"15311","883","1175","0.9521","0.8641","0.8005","0.9400"
"15312","883","1179","0.2507","0.2774","0.7710","0.7178"
"15313","883","1235","0.9005","0.8977","0.7128","0.8946"
"15314","883","1356","0.6070","0.8178","0.5266","0.8356"
"15315","883","1464","0.9075","0.4585","0.7649","0.6337"
"15316","883","1487","0.9322","0.9809","0.9930","0.8992"
"15317","883","1589","0.5494","0.7549","0.7738","0.8294"
"15318","883","1612","0.7732","0.9206","0.8724","0.9131"
"15319","883","1769","0.8659","0.8104","0.9506","0.9446"
"15320","883","1846","0.8812","0.6072","0.7239","0.6657"
"15321","883","1854","0.9325","0.9587","0.9620","0.8786"
"15322","884","896","0.5619","0.6105","0.7768","0.5478"
"15323","884","897","0.8987","0.7334","0.9063","0.9451"
"15324","884","899","0.3861","0.5442","0.7155","0.6695"
"15325","884","902","0.3173","0.8847","0.6974","0.6173"
"15326","884","906","0.8834","0.8598","0.8739","0.8178"
"15327","884","910","0.6973","0.7951","0.4179","0.6218"
"15328","884","911","0.7963","0.9383","0.9031","0.8982"
"15329","884","926","0.5248","0.5840","0.7755","0.7927"
"15330","884","947","0.6991","0.7113","0.5541","0.7928"
"15331","884","1052","0.8686","0.9238","0.8116","0.8554"
"15332","884","1065","0.8797","0.9474","0.9521","0.8785"
"15333","884","1093","0.4242","0.9397","0.9784","0.9181"
"15334","884","1464","0.5429","0.9400","0.6683","0.7469"
"15335","884","1528","0.6810","0.8230","0.7949","0.8029"
"15336","884","1651","0.9837","0.9755","0.9773","0.9482"
"15337","884","1690","0.9040","0.8321","0.8980","0.7861"
"15338","884","1790","0.9416","0.8953","0.9793","0.9615"
"15339","884","1818","0.4314","0.5768","0.4326","0.8978"
"15340","884","1995","0.8079","0.5625","0.6742","0.8843"
"15341","885","901","0.7162","0.4772","0.4104","0.3641"
"15342","885","903","0.8677","0.9263","0.9176","0.9808"
"15343","885","905","0.8999","0.8955","0.9094","0.8587"
"15344","885","910","0.5922","0.6332","0.5760","0.7647"
"15345","885","973","0.5937","0.6984","0.8760","0.9624"
"15346","885","1164","0.7257","0.7569","0.7230","0.8147"
"15347","885","1506","0.8336","0.9058","0.8826","0.6797"
"15348","885","1531","0.9300","0.8474","0.9514","0.9666"
"15349","885","1546","0.9653","0.6283","0.7182","0.8729"
"15350","885","1656","0.3544","0.7883","0.7499","0.7705"
"15351","885","1988","0.9703","0.8237","0.9610","0.8138"
"15352","886","888","0.7588","0.5355","0.5223","0.5464"
"15353","886","890","0.9474","0.9366","0.8853","0.6657"
"15354","886","896","0.8866","0.8530","0.6533","0.7563"
"15355","886","897","0.7499","0.8998","0.9811","0.8862"
"15356","886","900","0.9340","0.7259","0.9539","0.7687"
"15357","886","903","0.9381","0.4838","0.8750","0.8794"
"15358","886","906","0.1375","0.6184","0.7363","0.7056"
"15359","886","1259","0.9573","0.8658","0.9449","0.7874"
"15360","886","1472","0.8182","0.2586","0.7237","0.8391"
"15361","886","1682","0.8728","0.8565","0.9009","0.8473"
"15362","886","1941","0.7591","0.6472","0.8803","0.9351"
"15363","887","891","0.9436","0.9203","0.9489","0.8179"
"15364","887","895","0.9588","0.7261","0.9541","0.8888"
"15365","887","896","0.7527","0.6257","0.7356","0.3213"
"15366","887","900","0.9299","0.8307","0.9393","0.9669"
"15367","887","905","0.7388","0.6526","0.7108","0.8564"
"15368","887","1060","0.9106","0.9037","0.8454","0.9853"
"15369","887","1095","0.7528","0.4509","0.4705","0.8847"
"15370","887","1205","0.5577","0.2001","0.5871","0.5935"
"15371","887","1291","0.8989","0.8743","0.4291","0.5083"
"15372","887","1365","0.7619","0.5619","0.7429","0.8614"
"15373","887","1381","0.7784","0.3985","0.8022","0.5205"
"15374","887","1504","0.8938","0.6496","0.9322","0.8903"
"15375","887","1590","0.6476","0.5264","0.5765","0.6358"
"15376","887","1664","0.6392","0.6941","0.7139","0.7627"
"15377","887","1951","0.7806","0.5104","0.7362","0.5489"
"15378","888","891","0.7694","0.7088","0.4556","0.6763"
"15379","888","897","0.7072","0.5646","0.4824","0.8878"
"15380","888","905","0.5823","0.5617","0.8576","0.9049"
"15381","888","907","0.9144","0.9440","0.7453","0.9220"
"15382","888","908","0.8888","0.2844","0.5478","0.8815"
"15383","888","909","0.9033","0.7930","0.8957","0.7474"
"15384","888","910","0.9227","0.9075","0.8982","0.8538"
"15385","888","1103","0.8993","0.8196","0.5866","0.9447"
"15386","888","1171","0.5593","0.7026","0.5884","0.8329"
"15387","888","1206","0.9357","0.9845","0.7956","0.9003"
"15388","888","1896","0.5968","0.3005","0.4742","0.8287"
"15389","888","1957","0.5524","0.6284","0.6567","0.8190"
"15390","889","895","0.7117","0.7865","0.7506","0.7630"
"15391","889","903","0.9445","0.9425","0.7353","0.9008"
"15392","889","906","0.7622","0.9630","0.7274","0.9387"
"15393","889","910","0.7192","0.8723","0.8793","0.6654"
"15394","889","911","0.6962","0.9458","0.8617","0.8361"
"15395","889","1163","0.7583","0.4241","0.2703","0.7229"
"15396","889","1401","0.7838","0.7120","0.9010","0.6701"
"15397","889","1454","0.9087","0.8965","0.7575","0.8434"
"15398","889","1662","0.8170","0.8915","0.9235","0.7962"
"15399","889","1914","0.8608","0.5022","0.8020","0.4847"
"15400","890","891","0.6349","0.7829","0.7107","0.4137"
"15401","890","897","0.6477","0.7681","0.7611","0.9262"
"15402","890","905","0.7033","0.6067","0.7130","0.6647"
"15403","890","910","0.9004","0.9586","0.8755","0.9289"
"15404","890","978","0.9482","0.9152","0.9045","0.9418"
"15405","890","999","0.7021","0.7977","0.3273","0.7516"
"15406","890","1145","0.6334","0.6514","0.9019","0.6711"
"15407","890","1326","0.9434","0.9274","0.8765","0.9544"
"15408","890","1550","0.8485","0.9378","0.9490","0.8552"
"15409","890","1560","0.7981","0.5140","0.7271","0.4116"
"15410","890","1572","0.4248","0.7456","0.7721","0.5628"
"15411","890","1640","0.8555","0.8740","0.7820","0.8572"
"15412","890","1647","0.5536","0.9141","0.4719","0.7618"
"15413","890","1758","0.7225","0.8956","0.7837","0.7022"
"15414","890","1831","0.8283","0.8425","0.7577","0.4892"
"15415","890","1847","0.8883","0.8403","0.3810","0.7985"
"15416","890","1896","0.6253","0.8455","0.6749","0.4663"
"15417","891","899","0.5724","0.4828","0.4059","0.3560"
"15418","891","903","0.9620","0.9220","0.8971","0.9736"
"15419","891","971","0.2050","0.7180","0.4132","0.4230"
"15420","891","974","0.7732","0.6685","0.9094","0.9659"
"15421","891","1043","0.5561","0.5155","0.7519","0.7668"
"15422","891","1311","0.7102","0.6543","0.7234","0.6547"
"15423","891","1677","0.8797","0.9723","0.9048","0.9830"
"15424","891","1685","0.9205","0.9264","0.9749","0.8969"
"15425","891","1826","0.4032","0.7655","0.8687","0.6895"
"15426","892","893","0.8659","0.8046","0.7662","0.9274"
"15427","892","894","0.7594","0.8128","0.8166","0.5086"
"15428","892","896","0.6956","0.7077","0.4818","0.5214"
"15429","892","903","0.9694","0.9825","0.9802","0.9481"
"15430","892","906","0.8075","0.9610","0.9111","0.9359"
"15431","892","912","0.8633","0.8776","0.6411","0.8158"
"15432","892","1024","0.9451","0.9000","0.5030","0.9394"
"15433","892","1457","0.9291","0.5764","0.4377","0.6121"
"15434","892","1520","0.9850","0.8225","0.9489","0.9396"
"15435","892","1659","0.8515","0.6170","0.5533","0.5544"
"15436","892","1671","0.4313","0.6440","0.7122","0.5663"
"15437","892","1869","0.7584","0.9306","0.7542","0.8930"
"15438","893","897","0.7430","0.6574","0.8589","0.6493"
"15439","893","901","0.7472","0.6939","0.7145","0.7728"
"15440","893","919","0.5301","0.5313","0.5107","0.7817"
"15441","893","929","0.9584","0.6324","0.4441","0.7979"
"15442","893","1103","0.9214","0.9460","0.8982","0.9755"
"15443","893","1147","0.7697","0.7876","0.8622","0.7724"
"15444","893","1183","0.5940","0.6240","0.8651","0.5871"
"15445","893","1221","0.8935","0.9336","0.8326","0.9402"
"15446","893","1298","0.6489","0.6404","0.2822","0.5019"
"15447","893","1441","0.9603","0.9258","0.7842","0.7754"
"15448","893","1695","0.7287","0.6149","0.4850","0.8094"
"15449","893","1947","0.9838","0.9348","0.9582","0.9865"
"15450","893","1968","0.4748","0.7549","0.7883","0.7995"
"15451","894","896","0.9314","0.7079","0.8910","0.9411"
"15452","894","898","0.8430","0.8135","0.7305","0.8188"
"15453","894","900","0.6811","0.5277","0.6230","0.7490"
"15454","894","901","0.9002","0.8651","0.9317","0.8963"
"15455","894","909","0.8214","0.8027","0.6417","0.8500"
"15456","894","912","0.3411","0.8497","0.8103","0.5802"
"15457","894","942","0.8251","0.5610","0.7647","0.7020"
"15458","894","1229","0.8784","0.8301","0.5425","0.7338"
"15459","894","1380","0.8695","0.9223","0.9203","0.8979"
"15460","894","1413","0.9303","0.9320","0.7361","0.7007"
"15461","894","1662","0.8446","0.8894","0.4693","0.6240"
"15462","894","1789","0.8551","0.7048","0.7844","0.9617"
"15463","894","1839","0.9218","0.8739","0.8857","0.8008"
"15464","895","897","0.7130","0.6508","0.6061","0.6682"
"15465","895","902","0.9558","0.7949","0.6718","0.8855"
"15466","895","909","0.6056","0.6190","0.8390","0.8110"
"15467","895","911","0.8799","0.9000","0.8584","0.9085"
"15468","895","1135","0.9416","0.7341","0.9372","0.8895"
"15469","895","1147","0.9577","0.9505","0.9355","0.9852"
"15470","895","1201","0.4938","0.9513","0.7812","0.9362"
"15471","895","1368","0.3859","0.6080","0.8892","0.4770"
"15472","895","1405","0.9235","0.9135","0.8640","0.8600"
"15473","895","1407","0.5560","0.8760","0.2132","0.3902"
"15474","895","1605","0.8944","0.9140","0.7315","0.8559"
"15475","895","1741","0.8501","0.9343","0.9527","0.8007"
"15476","896","898","0.7718","0.4474","0.7307","0.6611"
"15477","896","899","0.9028","0.8865","0.9486","0.7277"
"15478","896","1165","0.3756","0.1783","0.4926","0.4136"
"15479","896","1221","0.8929","0.8334","0.8793","0.8778"
"15480","896","1390","0.2086","0.6917","0.4806","0.5302"
"15481","896","1599","0.8881","0.8658","0.9274","0.9319"
"15482","896","1659","0.6378","0.9159","0.9290","0.9541"
"15483","896","1791","0.2529","0.3981","0.5898","0.1578"
"15484","896","1822","0.9289","0.7526","0.8222","0.9528"
"15485","896","1937","0.6123","0.7563","0.8866","0.9214"
"15486","896","2000","0.9537","0.9005","0.8273","0.7012"
"15487","897","902","0.8840","0.7723","0.9329","0.6741"
"15488","897","910","0.8298","0.8078","0.9501","0.8158"
"15489","897","912","0.6171","0.4050","0.5516","0.4441"
"15490","897","980","0.8464","0.8021","0.8874","0.6036"
"15491","897","1029","0.7550","0.7444","0.2441","0.3098"
"15492","897","1145","0.8438","0.9335","0.9424","0.8595"
"15493","897","1223","0.8552","0.8132","0.7792","0.3855"
"15494","897","1243","0.8066","0.7879","0.7344","0.7739"
"15495","897","1412","0.8883","0.8006","0.6852","0.8732"
"15496","897","1937","0.3433","0.5046","0.6011","0.2717"
"15497","898","903","0.6739","0.8211","0.8771","0.8461"
"15498","898","905","0.9340","0.6922","0.6684","0.5078"
"15499","898","908","0.9078","0.7324","0.8312","0.8818"
"15500","898","912","0.2357","0.6087","0.6920","0.8375"
"15501","898","1008","0.7441","0.7461","0.7253","0.8076"
"15502","898","1169","0.6484","0.9106","0.8912","0.7967"
"15503","898","1291","0.7745","0.5758","0.6986","0.8628"
"15504","898","1310","0.2228","0.6589","0.5518","0.4579"
"15505","898","1375","0.8623","0.9003","0.8485","0.8363"
"15506","898","1411","0.8561","0.5843","0.9196","0.9012"
"15507","898","1479","0.9408","0.8426","0.8363","0.8755"
"15508","898","1496","0.7942","0.8475","0.7802","0.7030"
"15509","898","1580","0.9740","0.9436","0.8847","0.8520"
"15510","898","1804","0.6926","0.8550","0.8533","0.8676"
"15511","898","1891","0.5409","0.3054","0.6797","0.7635"
"15512","898","1941","0.8551","0.7612","0.9347","0.9575"
"15513","899","900","0.7299","0.8705","0.8364","0.8557"
"15514","899","909","0.5599","0.3085","0.5382","0.2223"
"15515","899","1139","0.7245","0.6006","0.8172","0.4685"
"15516","899","1199","0.5090","0.6906","0.4169","0.8053"
"15517","899","1218","0.5774","0.9492","0.6431","0.8878"
"15518","899","1271","0.9143","0.9007","0.9045","0.9309"
"15519","899","1302","0.3353","0.5826","0.8350","0.3973"
"15520","899","1571","0.5975","0.7748","0.6231","0.6064"
"15521","899","1636","0.8261","0.8696","0.9351","0.8333"
"15522","899","1666","0.8740","0.9361","0.9473","0.8289"
"15523","899","1723","0.8603","0.9064","0.9009","0.9408"
"15524","899","1729","0.9299","0.9237","0.7561","0.9762"
"15525","899","1867","0.2648","0.3611","0.5995","0.5245"
"15526","900","901","0.8192","0.8322","0.6627","0.7177"
"15527","900","909","0.3401","0.4977","0.8050","0.7190"
"15528","900","928","0.9722","0.9273","0.6611","0.9137"
"15529","900","960","0.8843","0.8950","0.8478","0.7573"
"15530","900","1008","0.9177","0.8871","0.8162","0.7099"
"15531","900","1180","0.9639","0.6161","0.7116","0.8542"
"15532","900","1459","0.7684","0.4850","0.9210","0.8278"
"15533","900","1503","0.8507","0.9609","0.8607","0.7552"
"15534","900","1609","0.5247","0.6537","0.9151","0.5479"
"15535","900","1764","0.4004","0.6324","0.8702","0.6251"
"15536","900","1833","0.3942","0.2959","0.4000","0.8549"
"15537","900","1914","0.4036","0.3900","0.5710","0.6578"
"15538","900","1965","0.4335","0.3084","0.4067","0.1614"
"15539","900","1967","0.8123","0.1852","0.8660","0.8233"
"15540","901","910","0.6542","0.6274","0.7304","0.5253"
"15541","901","911","0.8804","0.9618","0.9186","0.9287"
"15542","901","946","0.7424","0.8477","0.5418","0.7849"
"15543","901","995","0.6334","0.8357","0.8538","0.9221"
"15544","901","1406","0.6246","0.5871","0.6979","0.2633"
"15545","901","1843","0.8445","0.8973","0.6762","0.7240"
"15546","901","1876","0.1277","0.2798","0.2756","0.5451"
"15547","902","949","0.8737","0.8982","0.9799","0.8914"
"15548","902","1217","0.8328","0.8520","0.6227","0.8975"
"15549","902","1286","0.7006","0.9084","0.8847","0.8212"
"15550","902","1290","0.5020","0.8895","0.6922","0.8306"
"15551","902","1358","0.6336","0.6797","0.6723","0.5794"
"15552","902","1433","0.9224","0.9503","0.9845","0.9546"
"15553","902","1967","0.7292","0.4621","0.7620","0.4665"
"15554","903","907","0.8133","0.8821","0.7819","0.5612"
"15555","903","916","0.3321","0.5969","0.5040","0.7589"
"15556","903","1077","0.8314","0.9292","0.8673","0.9313"
"15557","903","1166","0.5131","0.8069","0.5369","0.8230"
"15558","903","1435","0.9173","0.9639","0.9716","0.9423"
"15559","903","1517","0.4747","0.6406","0.7850","0.6978"
"15560","903","1611","0.8893","0.7460","0.7999","0.8063"
"15561","903","1736","0.7339","0.9204","0.8765","0.5801"
"15562","903","1854","0.5210","0.7737","0.8900","0.7513"
"15563","903","1932","0.7242","0.7020","0.5683","0.7813"
"15564","903","1980","0.8340","0.9225","0.8187","0.8051"
"15565","904","906","0.9777","0.9572","0.9766","0.9653"
"15566","904","912","0.7469","0.4826","0.1283","0.7742"
"15567","904","1014","0.7657","0.9245","0.7546","0.4697"
"15568","904","1025","0.4504","0.8687","0.4964","0.8102"
"15569","904","1138","0.8839","0.8880","0.7892","0.8926"
"15570","904","1215","0.9709","0.9317","0.9726","0.9469"
"15571","904","1293","0.2093","0.5160","0.5941","0.6994"
"15572","904","1464","0.8321","0.4612","0.8162","0.9443"
"15573","904","1493","0.9830","0.9833","0.9150","0.8848"
"15574","904","1652","0.4903","0.3441","0.4670","0.3723"
"15575","904","1655","0.5830","0.8212","0.8547","0.8851"
"15576","904","1684","0.5216","0.2749","0.4519","0.1133"
"15577","904","1693","0.9165","0.8268","0.8809","0.9237"
"15578","904","1711","0.3670","0.6693","0.7735","0.5117"
"15579","904","1825","0.7460","0.8633","0.7517","0.7628"
"15580","905","906","0.8316","0.8342","0.8095","0.8170"
"15581","905","910","0.7384","0.7472","0.8592","0.8638"
"15582","905","923","0.9002","0.9685","0.7370","0.6351"
"15583","905","1275","0.9012","0.6778","0.6693","0.9162"
"15584","905","1295","0.5643","0.5956","0.7073","0.7408"
"15585","905","1453","0.8664","0.9531","0.9095","0.8450"
"15586","905","1478","0.9801","0.9708","0.8980","0.8090"
"15587","905","1789","0.5116","0.6851","0.3309","0.9148"
"15588","905","1826","0.7228","0.9390","0.8356","0.6897"
"15589","905","1914","0.5089","0.8532","0.8005","0.5274"
"15590","906","912","0.6031","0.9558","0.8035","0.7825"
"15591","906","918","0.2813","0.9250","0.5005","0.5632"
"15592","906","1137","0.8355","0.6284","0.8358","0.8510"
"15593","906","1507","0.8492","0.9568","0.7254","0.8896"
"15594","906","1602","0.3116","0.7146","0.7883","0.9353"
"15595","906","1730","0.2819","0.0000","0.1674","0.2867"
"15596","906","1886","0.8324","0.8890","0.6614","0.8685"
"15597","906","1991","0.9646","0.9201","0.9773","0.8326"
"15598","907","908","0.7687","0.8334","0.5870","0.5988"
