"V1","V2","V3","V4","V5","V6","V7","V8"
"21045",1099,1491,0.57245,0.68291,0.8387,0.89306,22,27
"21046",1099,1537,0.82539,0.87885,0.87195,0.83991,22,28
"21047",1099,1539,0.92723,0.92083,0.91815,0.96117,22,28
"21048",1099,1620,0.93448,0.82046,0.94154,0.93771,22,29
"21049",1099,1664,0.91996,0.96964,0.94476,0.92244,22,29
"21050",1099,1785,0.67114,0.71517,0.68627,0.66752,22,31
"21051",1099,1799,0,0,0.63153,0.79683,22,31
"21052",1099,1934,0.56032,0.84131,0.73596,0,22,32
"21053",1099,1978,0.82841,0.78427,0.53159,0.6723,22,32
"21054",1100,1101,0.87521,0.78247,0.88777,0.8106,22,22
"21055",1100,1102,0.73526,0.56906,0.5452,0.55661,22,22
"21056",1100,1103,0.74927,0.95809,0.87418,0.87157,22,22
"21057",1100,1428,0.80228,0.93991,0.92269,0.94754,22,27
"21058",1100,1584,0.94334,0.91781,0.93524,0.89716,22,28
"21059",1100,1608,0.93388,0.90907,0.91266,0.78581,22,29
"21060",1100,1654,0.72328,0.83777,0.78306,0.81253,22,29
"21061",1100,1801,0.65949,0.91229,0.69215,0.89303,22,31
"21062",1101,1103,0,0.60994,0.69831,0,22,22
"21063",1101,1104,0.95885,0.91498,0.97783,0.95918,22,22
"21064",1101,1105,0.70415,0.81267,0.51935,0.87401,22,22
"21065",1101,1107,0.52589,0.52832,0.87575,0.86207,22,22
"21066",1101,1214,0.75506,0.60216,0.51282,0.75697,22,24
"21067",1101,1223,0,0,0.78615,0,22,24
"21068",1101,1233,0.6328,0.81744,0.66937,0.85852,22,24
"21069",1101,1237,0.95728,0.80339,0.83962,0.88504,22,24
"21070",1101,1369,0.91629,0.75968,0.89014,0.69781,22,26
"21071",1101,1411,0,0.65349,0.78737,0.61302,22,27
"21072",1101,1563,0.76096,0.64468,0,0.67699,22,28
"21073",1101,1986,0.94948,0.88423,0.83052,0.82966,22,32
"21074",1102,1103,0.84265,0.89246,0.86669,0.63891,22,22
"21075",1102,1677,0.86351,0.90736,0.57182,0.89365,22,29
"21076",1102,1716,0.85829,0.76164,0.92678,0.9387,22,30
"21077",1102,1723,0,0.69961,0.69332,0.91932,22,30
"21078",1103,1105,0.83621,0.86836,0.89247,0.82544,22,22
"21079",1103,1718,0,0.52214,0,0,22,30
"21080",1104,1105,0.82627,0.76825,0.89043,0.94396,22,22
"21081",1104,1107,0.91923,0.65575,0,0.79134,22,22
"21082",1104,1298,0.90095,0.96037,0.97979,0.95152,22,25
"21083",1105,1107,0.84783,0.75077,0,0,22,22
"21084",1105,1523,0.60949,0.82667,0.61306,0.72278,22,28
"21085",1106,1307,0.87675,0.95083,0.86384,0.85484,22,25
"21086",1106,1677,0.5517,0.81618,0.77838,0.63347,22,29
"21087",1106,1879,0,0.56216,0.55446,0.51048,22,31
"21088",1106,1936,0.97182,0.73415,0.92776,0.93372,22,32
"21089",1107,1176,0.74983,0.71998,0.89215,0.64646,22,23
"21090",1107,1192,0.50057,0.73151,0.54565,0.74887,22,24
"21091",1107,1368,0.85417,0.89456,0.75416,0.92025,22,26
"21092",1107,1457,0.90748,0.83333,0.88223,0.81592,22,27
"21093",1107,1937,0.5326,0,0,0.7482,22,32
"21094",1108,1109,0.9331,0.8163,0.56324,0.97953,23,23
"21095",1108,1114,0,0,0,0,23,23
"21096",1108,1115,0.98257,0.85925,0.64055,0.93712,23,23
"21097",1108,1117,0.84669,0.73191,0.92307,0.86953,23,23
"21098",1108,1120,0.91856,0.74567,0.79075,0.71044,23,23
"21099",1108,1121,0.59507,0,0,0,23,23
"21100",1108,1123,0.6092,0.61107,0.83909,0.6284,23,23
"21101",1108,1126,0.82818,0.93666,0.53086,0.54136,23,23
"21102",1108,1127,0.9585,0.59589,0.80703,0.96209,23,23
"21103",1108,1129,0.8522,0.98583,0.95587,0.97423,23,23
"21104",1108,1130,0,0.51107,0.78487,0.54172,23,23
"21105",1108,1132,0.58244,0.85562,0.6148,0.87289,23,23
"21106",1108,1136,0.85269,0.95024,0.76187,0.78116,23,23
"21107",1108,1140,0.77566,0.89301,0.6129,0.90274,23,23
"21108",1108,1141,0.93585,0.89539,0.91426,0.87272,23,23
"21109",1108,1143,0.80109,0.56884,0,0.59602,23,23
"21110",1108,1145,0.94694,0.92207,0.94338,0.87467,23,23
"21111",1108,1147,0.60315,0.66191,0,0,23,23
"21112",1108,1149,0.8851,0.8587,0.97244,0.88461,23,23
"21113",1108,1150,0.92401,0.93953,0.80494,0.97897,23,23
"21114",1108,1151,0.97977,0.96681,0.99339,0.95079,23,23
"21115",1108,1155,0.74155,0.65713,0,0.71454,23,23
"21116",1108,1156,0,0.7866,0,0,23,23
"21117",1108,1162,0.92189,0.85497,0.95766,0.98749,23,23
"21118",1108,1164,0.91035,0.79454,0.71017,0.74738,23,23
"21119",1108,1166,0.51656,0.56629,0.51133,0,23,23
"21120",1108,1167,0.93957,0.90566,0.85615,0.67822,23,23
"21121",1108,1169,0.52678,0.90182,0,0.73203,23,23
"21122",1108,1170,0.59196,0.65008,0,0,23,23
"21123",1108,1171,0.82378,0.86906,0.88053,0.63121,23,23
"21124",1108,1172,0.59567,0,0.72526,0.53427,23,23
"21125",1108,1173,0.80875,0.92601,0.8782,0.73026,23,23
"21126",1108,1176,0,0,0.63414,0,23,23
"21127",1108,1566,0,0,0,0,23,28
"21128",1108,1704,0,0,0,0,23,30
"21129",1109,1111,0.94261,0.67005,0.69428,0.73988,23,23
"21130",1109,1114,0.84224,0.50214,0.63253,0,23,23
"21131",1109,1117,0,0,0,0,23,23
"21132",1109,1118,0.9682,0.95926,0.93449,0.898,23,23
"21133",1109,1119,0.90542,0.83168,0.93997,0.84082,23,23
"21134",1109,1120,0.85243,0.77795,0.95375,0.8618,23,23
"21135",1109,1122,0.85744,0.67772,0.90175,0.94386,23,23
"21136",1109,1123,0.8453,0.70744,0.95949,0.82845,23,23
"21137",1109,1127,0,0,0.62525,0,23,23
"21138",1109,1128,0.84771,0,0.61101,0.63479,23,23
"21139",1109,1129,0.78083,0.84599,0.71063,0.82112,23,23
"21140",1109,1130,0.78557,0,0.57822,0.77871,23,23
"21141",1109,1133,0,0.63327,0,0,23,23
"21142",1109,1140,0.93647,0,0.75365,0.85893,23,23
"21143",1109,1143,0.95861,0.91591,0.97883,0.8687,23,23
"21144",1109,1145,0.61977,0.61705,0.8593,0,23,23
"21145",1109,1146,0.87879,0.94113,0.80746,0.8397,23,23
"21146",1109,1151,0.83571,0.51861,0.7874,0.9472,23,23
"21147",1109,1153,0.93319,0.86138,0.72129,0.73621,23,23
"21148",1109,1156,0.68865,0.69931,0.8762,0.77328,23,23
"21149",1109,1157,0.95443,0.92881,0.88635,0.97577,23,23
"21150",1109,1161,0.90666,0.8096,0.93188,0.95406,23,23
"21151",1109,1164,0.9098,0.9519,0.70278,0.8687,23,23
"21152",1109,1170,0.94541,0.98002,0.87967,0.77188,23,23
"21153",1109,1173,0,0,0.65862,0,23,23
"21154",1109,1175,0.88166,0.93004,0.92145,0.92344,23,23
"21155",1109,1176,0.54779,0.84187,0,0,23,23
"21156",1109,1242,0.77997,0.95667,0.85055,0.85565,23,24
"21157",1109,1618,0.56208,0.51856,0,0.81403,23,29
"21158",1109,1687,0.8273,0.86443,0.89748,0.91667,23,30
"21159",1109,1981,0.80013,0.92003,0.84471,0.84296,23,32
"21160",1110,1112,0.61437,0.9602,0.64084,0.93434,23,23
"21161",1110,1113,0.84217,0.67812,0.9457,0.78654,23,23
"21162",1110,1116,0.73713,0.70386,0.68477,0.82765,23,23
"21163",1110,1117,0.56468,0.64659,0.71761,0.56873,23,23
"21164",1110,1119,0.63279,0.78224,0.73738,0,23,23
"21165",1110,1122,0.60949,0.77733,0.76075,0.91818,23,23
"21166",1110,1124,0.87174,0.90844,0.68757,0.93984,23,23
"21167",1110,1126,0.84385,0.91715,0.68396,0.56949,23,23
"21168",1110,1128,0.72479,0.79938,0.66336,0.87187,23,23
"21169",1110,1129,0.5636,0.85823,0.79818,0,23,23
"21170",1110,1136,0.74235,0.56654,0.69544,0.94383,23,23
"21171",1110,1138,0.95548,0.88572,0.6831,0.72896,23,23
"21172",1110,1143,0.62475,0.55212,0.9637,0.83632,23,23
"21173",1110,1144,0.90513,0.87305,0.89503,0.78723,23,23
"21174",1110,1148,0.97607,0.99053,0.96073,0.82942,23,23
"21175",1110,1150,0.92417,0.93144,0.87086,0.81885,23,23
"21176",1110,1153,0.61429,0,0.66115,0,23,23
"21177",1110,1158,0.91253,0.80903,0.87638,0.77845,23,23
"21178",1110,1165,0.88305,0.92891,0.93837,0.95832,23,23
"21179",1110,1167,0.67575,0.74109,0.80674,0.77876,23,23
"21180",1110,1169,0.84926,0.94245,0.95634,0.91818,23,23
"21181",1110,1173,0.77122,0.89006,0.90473,0.84593,23,23
"21182",1110,1178,0.80947,0.52449,0.54251,0.89125,23,23
"21183",1110,1472,0.8445,0.92127,0.7602,0.91021,23,27
"21184",1110,1486,0.91217,0.86059,0.95532,0.81984,23,27
"21185",1110,1507,0,0.61371,0.91421,0.90112,23,28
"21186",1110,1883,0.94908,0.66417,0.95359,0.92598,23,31
"21187",1110,1945,0.95219,0.84899,0.94185,0.6235,23,32
"21188",1110,1959,0.93074,0.89367,0.79561,0.90154,23,32
"21189",1111,1114,0.65594,0,0.60427,0.81892,23,23
"21190",1111,1115,0.90647,0.96189,0.96148,0.94168,23,23
"21191",1111,1119,0.98696,0.86997,0.95101,0.95741,23,23
"21192",1111,1120,0.62373,0.79532,0.78004,0.74636,23,23
"21193",1111,1121,0.78597,0.55435,0.68456,0.54629,23,23
"21194",1111,1123,0.83391,0.90273,0.58717,0.81369,23,23
"21195",1111,1124,0.68852,0,0.7161,0.75563,23,23
"21196",1111,1127,0.90653,0.79569,0.76536,0.89268,23,23
"21197",1111,1129,0.62393,0.80283,0.80261,0.79942,23,23
"21198",1111,1131,0.92467,0.8414,0.94023,0.89237,23,23
"21199",1111,1132,0.72614,0.92444,0.77148,0.68644,23,23
"21200",1111,1133,0.81196,0.77769,0.8093,0.77549,23,23
"21201",1111,1134,0.53192,0.89486,0.83314,0.68431,23,23
"21202",1111,1135,0.69762,0.92707,0.77181,0.73389,23,23
"21203",1111,1138,0.80427,0.90347,0.7912,0.83607,23,23
"21204",1111,1142,0.75993,0.60976,0.80807,0.69694,23,23
"21205",1111,1144,0.7301,0.63159,0.92636,0.93214,23,23
"21206",1111,1150,0.91043,0.91613,0.83881,0.89614,23,23
"21207",1111,1151,0.91235,0.78459,0.87998,0.90869,23,23
"21208",1111,1152,0.52711,0.67023,0.7691,0,23,23
"21209",1111,1154,0,0.84838,0.75983,0.51467,23,23
"21210",1111,1158,0.95366,0.95338,0.84706,0.9657,23,23
"21211",1111,1161,0.80777,0.72491,0.72571,0.68275,23,23
"21212",1111,1162,0.93616,0.91651,0.78211,0.92466,23,23
"21213",1111,1165,0.59134,0.79306,0,0,23,23
"21214",1111,1166,0.55934,0.84712,0,0.7396,23,23
"21215",1111,1168,0.81769,0,0.74717,0.91225,23,23
"21216",1111,1322,0.86832,0.81979,0.83381,0.78599,23,25
"21217",1111,1418,0.92678,0.87779,0.83935,0.67641,23,27
"21218",1111,1618,0.8062,0.7387,0.97775,0.84779,23,29
"21219",1111,1646,0.89796,0.88732,0.90294,0.90437,23,29
"21220",1111,1757,0.50433,0.86953,0.50598,0.86422,23,30
"21221",1112,1118,0,0,0,0,23,23
"21222",1112,1121,0.88539,0.95947,0.93916,0.85199,23,23
"21223",1112,1122,0,0,0,0,23,23
"21224",1112,1128,0,0.7457,0,0.89995,23,23
"21225",1112,1130,0.96779,0.9506,0.83752,0.96734,23,23
"21226",1112,1136,0.89731,0.84537,0.68255,0.9641,23,23
"21227",1112,1137,0,0.6198,0.86092,0,23,23
"21228",1112,1143,0.65446,0.68677,0.93038,0.92473,23,23
"21229",1112,1144,0,0.73394,0.59782,0.57325,23,23
"21230",1112,1145,0.90198,0.82059,0.87318,0.96218,23,23
"21231",1112,1150,0.91484,0.85212,0.83716,0.97498,23,23
"21232",1112,1152,0.71892,0.86062,0.75169,0.77241,23,23
"21233",1112,1158,0.90272,0.66526,0.93203,0.98488,23,23
"21234",1112,1159,0.58937,0.73927,0.70885,0.52577,23,23
"21235",1112,1161,0.54849,0.86604,0.89567,0.58296,23,23
"21236",1112,1164,0.9721,0.90405,0.90226,0.98484,23,23
"21237",1112,1166,0.95006,0.93743,0.9619,0.9703,23,23
"21238",1112,1167,0.61259,0.85106,0.63695,0,23,23
"21239",1112,1168,0.87987,0,0.72635,0.67855,23,23
"21240",1112,1169,0.8587,0.98148,0.89543,0.98263,23,23
"21241",1112,1170,0.81682,0.86497,0.71043,0.90049,23,23
"21242",1112,1172,0.9863,0.83159,0.92988,0.88761,23,23
"21243",1112,1173,0.76955,0.78441,0.61932,0.66534,23,23
"21244",1112,1174,0.51134,0.54878,0.7789,0.8559,23,23
"21245",1112,1175,0,0.78867,0.72665,0.59495,23,23
"21246",1112,1177,0.81692,0.87925,0.75611,0.71099,23,23
"21247",1112,1178,0.66503,0.82807,0.87825,0.8466,23,23
"21248",1112,1258,0,0.54488,0.6009,0.56343,23,25
"21249",1112,1279,0.6246,0.67182,0.80604,0.52668,23,25
"21250",1112,1317,0.72462,0.72563,0.86937,0.77177,23,25
"21251",1112,1404,0.60789,0.67166,0.85729,0,23,26
"21252",1112,1414,0.77862,0,0,0,23,27
"21253",1112,1764,0.87934,0.8452,0.67427,0.95689,23,30
"21254",1112,1980,0.53794,0,0.75372,0.89033,23,32
"21255",1113,1116,0.52629,0.64136,0.66677,0.63172,23,23
"21256",1113,1117,0.70827,0.50269,0.94629,0.63868,23,23
"21257",1113,1119,0.89792,0.88917,0.8826,0.78978,23,23
"21258",1113,1124,0,0.75407,0.69374,0.794,23,23
"21259",1113,1128,0,0.76121,0.52918,0.67154,23,23
"21260",1113,1129,0.83765,0.86186,0.7898,0.67756,23,23
"21261",1113,1135,0.74319,0.9397,0.96678,0.83525,23,23
"21262",1113,1136,0.83929,0.89405,0.75779,0.85074,23,23
"21263",1113,1137,0,0.87209,0.6561,0.79488,23,23
"21264",1113,1139,0.74735,0.94298,0.92254,0.83544,23,23
"21265",1113,1140,0.96719,0.83276,0.96875,0.92152,23,23
"21266",1113,1144,0.97233,0.92642,0.90567,0.95485,23,23
"21267",1113,1145,0.73332,0.72149,0.94697,0.75412,23,23
"21268",1113,1146,0.8363,0.78544,0,0.85652,23,23
"21269",1113,1149,0.83533,0.98341,0.97117,0.91536,23,23
"21270",1113,1152,0.8404,0.91468,0.95744,0.86793,23,23
"21271",1113,1153,0.90894,0.59765,0,0.93134,23,23
"21272",1113,1154,0.88718,0.73913,0.75794,0.94747,23,23
"21273",1113,1157,0.82172,0.91702,0.7742,0.78943,23,23
"21274",1113,1158,0.83432,0.89653,0.5065,0.74346,23,23
"21275",1113,1164,0.50137,0.78996,0.88555,0.94764,23,23
"21276",1113,1167,0.85031,0.86641,0.68058,0.6478,23,23
"21277",1113,1168,0,0,0.62543,0.63477,23,23
"21278",1113,1170,0.88042,0.62962,0,0.81207,23,23
"21279",1113,1171,0.62118,0.57425,0.77983,0.84331,23,23
"21280",1113,1173,0.70667,0.70992,0.8287,0.87144,23,23
"21281",1113,1177,0.87102,0.91009,0.84145,0.9671,23,23
"21282",1113,1447,0.5338,0.63882,0.92749,0.6572,23,27
"21283",1113,1523,0,0.57616,0.5894,0,23,28
"21284",1113,1668,0.81325,0.8256,0.79691,0.88449,23,29
"21285",1114,1116,0.99124,0.88281,0.95225,0.94257,23,23
"21286",1114,1119,0.55748,0.5408,0,0,23,23
"21287",1114,1126,0.97464,0.92643,0.98703,0.94823,23,23
"21288",1114,1129,0,0,0.58754,0,23,23
"21289",1114,1130,0.87619,0.93888,0.85539,0.85042,23,23
"21290",1114,1132,0.88945,0.67208,0.82085,0.82102,23,23
"21291",1114,1134,0.79758,0.83644,0.80341,0.96723,23,23
"21292",1114,1135,0.81471,0.94471,0.96985,0,23,23
"21293",1114,1136,0,0,0.78199,0,23,23
"21294",1114,1140,0.78947,0,0.8033,0,23,23
"21295",1114,1144,0.78833,0.80333,0.80898,0.65522,23,23
"21296",1114,1145,0.51914,0.79756,0.84461,0.96221,23,23
"21297",1114,1152,0.61211,0.59071,0.54566,0,23,23
"21298",1114,1154,0.53936,0.53902,0.75245,0.85877,23,23
"21299",1114,1156,0.91947,0.79495,0.93629,0.89424,23,23
"21300",1114,1158,0.66488,0,0,0,23,23
"21301",1114,1159,0.88414,0.77523,0.83077,0.61341,23,23
"21302",1114,1162,0.52735,0,0.84502,0.66283,23,23
"21303",1114,1164,0.67689,0.79449,0.66835,0.58914,23,23
"21304",1114,1173,0.898,0.90579,0.65955,0.72897,23,23
"21305",1114,1174,0.9661,0.90377,0.98321,0.84709,23,23
"21306",1114,1193,0.82232,0,0,0,23,24
"21307",1114,1207,0.91138,0.7526,0,0.89575,23,24
"21308",1114,1334,0.56236,0.80849,0.86393,0.80902,23,26
"21309",1114,1723,0.65281,0.82322,0.79911,0.97183,23,30
"21310",1114,1850,0.91889,0.90206,0.92867,0.66495,23,31
"21311",1115,1117,0.72312,0.92378,0.87956,0.78473,23,23
"21312",1115,1118,0.61414,0,0.69081,0.69405,23,23
"21313",1115,1119,0.91408,0.76252,0.91123,0.76941,23,23
"21314",1115,1121,0.90452,0.75118,0.82277,0,23,23
"21315",1115,1125,0.90826,0.85726,0.74824,0.92397,23,23
"21316",1115,1126,0.87498,0.85447,0.76853,0.91756,23,23
"21317",1115,1129,0.93389,0.98237,0.90716,0.77092,23,23
"21318",1115,1130,0.85346,0.98308,0.94416,0.94131,23,23
"21319",1115,1131,0.65441,0.64194,0.81459,0.90781,23,23
"21320",1115,1132,0.91627,0.83757,0.82654,0.90664,23,23
"21321",1115,1134,0.7828,0.59037,0,0.62893,23,23
"21322",1115,1135,0.53938,0.50201,0.58706,0,23,23
"21323",1115,1138,0.57483,0.86064,0.6413,0.77273,23,23
"21324",1115,1139,0.92247,0,0.75677,0.88264,23,23
"21325",1115,1141,0.83542,0.81892,0.87993,0.85373,23,23
"21326",1115,1143,0.86104,0.85017,0.89146,0.93627,23,23
"21327",1115,1144,0.87395,0.82881,0.81416,0.84907,23,23
"21328",1115,1145,0.59022,0.86281,0.59053,0.60364,23,23
"21329",1115,1147,0.83668,0.95539,0.90615,0.97456,23,23
"21330",1115,1153,0.6916,0.82169,0.76619,0.80884,23,23
"21331",1115,1154,0.90551,0.80602,0.54851,0,23,23
"21332",1115,1155,0,0,0.68232,0.70886,23,23
"21333",1115,1157,0,0.76302,0,0.58398,23,23
"21334",1115,1158,0.93608,0.89453,0.95337,0.90086,23,23
"21335",1115,1160,0.84076,0.75395,0.64237,0.76492,23,23
"21336",1115,1164,0.92511,0.8005,0.87041,0.66954,23,23
"21337",1115,1166,0.72197,0.50567,0.54692,0.66147,23,23
"21338",1115,1167,0.74035,0,0,0.93212,23,23
"21339",1115,1170,0.84194,0.94016,0.60003,0.92932,23,23
"21340",1115,1172,0.85604,0.86756,0.88563,0.95685,23,23
"21341",1115,1175,0.87423,0.94352,0.73291,0.9723,23,23
"21342",1115,1176,0.88215,0.78709,0.75853,0.89781,23,23
"21343",1115,1177,0.91483,0.93195,0.93758,0.95997,23,23
"21344",1115,1684,0.95015,0.88777,0.8025,0.92743,23,30
"21345",1115,1792,0.89078,0.66799,0.90203,0.53172,23,31
"21346",1115,1911,0.89608,0.72212,0.78254,0.70815,23,32
"21347",1115,1935,0.82182,0.92763,0.71809,0.85414,23,32
"21348",1116,1118,0.75629,0.58629,0.64376,0.65596,23,23
"21349",1116,1119,0.85426,0.96597,0.97032,0.9155,23,23
"21350",1116,1120,0,0,0.60249,0.65124,23,23
"21351",1116,1123,0.92525,0.91378,0.86685,0.8533,23,23
"21352",1116,1130,0.71391,0.95603,0.54491,0,23,23
"21353",1116,1131,0.83076,0.81742,0.75663,0.90677,23,23
"21354",1116,1134,0.66937,0.83269,0.8609,0,23,23
"21355",1116,1135,0.9398,0.97522,0.95719,0.83407,23,23
"21356",1116,1137,0.76653,0.55769,0.89056,0.59519,23,23
"21357",1116,1139,0.98487,0.9877,0.90129,0.82735,23,23
"21358",1116,1140,0.87065,0.80445,0.7339,0,23,23
"21359",1116,1141,0.73457,0.83599,0.73239,0.76751,23,23
"21360",1116,1142,0.86262,0.60041,0.81776,0.76528,23,23
"21361",1116,1145,0.9769,0.96775,0.91423,0.96536,23,23
"21362",1116,1149,0.73405,0.90728,0.73702,0.74393,23,23
"21363",1116,1150,0.65075,0.53779,0.75059,0.77396,23,23
"21364",1116,1153,0.78843,0.60706,0.91131,0.79866,23,23
"21365",1116,1158,0,0.72707,0,0,23,23
"21366",1116,1162,0.91715,0.86223,0.88106,0.67334,23,23
"21367",1116,1163,0.72854,0.50182,0,0.82527,23,23
"21368",1116,1165,0.80561,0.8099,0.83384,0.7926,23,23
"21369",1116,1166,0.88876,0.71473,0.70149,0.66874,23,23
"21370",1116,1168,0,0,0,0,23,23
"21371",1116,1169,0.9284,0.74696,0.71294,0.77639,23,23
"21372",1116,1173,0.59329,0.85599,0.73898,0.74302,23,23
"21373",1116,1174,0.74751,0.67794,0.68019,0.88067,23,23
"21374",1116,1176,0.9266,0.6206,0.83335,0.81654,23,23
"21375",1116,1177,0.91778,0.54838,0.69053,0.87545,23,23
"21376",1116,1185,0.71381,0.53773,0.52906,0.69082,23,24
"21377",1116,1280,0.84916,0.94515,0.95495,0.964,23,25
"21378",1116,1523,0.98552,0.87242,0.95163,0.98274,23,28
"21379",1116,1530,0.72673,0.74278,0.64523,0.83812,23,28
"21380",1116,1904,0.9531,0.95946,0.96736,0.94798,23,32
"21381",1117,1118,0,0.60887,0.56856,0.8113,23,23
"21382",1117,1119,0.96849,0.91049,0.86779,0.50196,23,23
"21383",1117,1120,0.74913,0.90487,0.8845,0.95577,23,23
"21384",1117,1123,0.73221,0.91373,0.71038,0.89278,23,23
"21385",1117,1125,0.87772,0.87193,0.95674,0.9302,23,23
"21386",1117,1127,0.69727,0.87154,0.91256,0.76272,23,23
"21387",1117,1129,0.75804,0,0.82123,0.51685,23,23
"21388",1117,1135,0.80191,0.85023,0.69317,0.55211,23,23
"21389",1117,1137,0.89963,0.94543,0.6229,0.87428,23,23
"21390",1117,1139,0.94035,0.95919,0.88122,0.84739,23,23
"21391",1117,1140,0.50393,0.76231,0.756,0.53594,23,23
"21392",1117,1142,0.66812,0.60466,0.69696,0.71046,23,23
"21393",1117,1144,0.79856,0.87818,0.85798,0.86377,23,23
"21394",1117,1145,0.68013,0,0.87221,0.79302,23,23
"21395",1117,1146,0.94616,0.97194,0.83398,0.81463,23,23
"21396",1117,1149,0.90517,0.92194,0.93035,0.89018,23,23
"21397",1117,1150,0.79157,0.70831,0.70701,0.94022,23,23
"21398",1117,1152,0.83904,0.85638,0.73146,0,23,23
"21399",1117,1156,0.77551,0.94556,0.8576,0.80922,23,23
"21400",1117,1159,0.62837,0.66716,0.85403,0.73195,23,23
"21401",1117,1160,0.84494,0.73524,0.90309,0.88647,23,23
"21402",1117,1161,0,0.74421,0.50328,0,23,23
"21403",1117,1163,0.99142,0.97678,0.96072,0.90171,23,23
"21404",1117,1165,0.7735,0.84457,0,0.66829,23,23
"21405",1117,1168,0.88291,0.75171,0.76852,0.81935,23,23
"21406",1117,1169,0.94424,0.89355,0.9546,0.96773,23,23
"21407",1117,1177,0.70298,0.53773,0.9169,0,23,23
"21408",1117,1641,0.56595,0,0,0.82362,23,29
"21409",1117,1902,0.54148,0.67054,0.94725,0.73214,23,32
"21410",1118,1120,0.6709,0.85621,0.75189,0.63216,23,23
"21411",1118,1124,0.69033,0.64608,0,0,23,23
"21412",1118,1127,0.92,0.93649,0.63215,0.67286,23,23
"21413",1118,1129,0.93682,0.96873,0.98111,0.93935,23,23
"21414",1118,1132,0.94794,0.79744,0.7665,0.81748,23,23
"21415",1118,1135,0,0.52858,0,0.73254,23,23
"21416",1118,1136,0.71885,0.94802,0.7962,0.823,23,23
"21417",1118,1144,0.84349,0.64201,0.75202,0.77976,23,23
"21418",1118,1145,0.90751,0.89149,0.86726,0,23,23
"21419",1118,1146,0.8656,0.93245,0.85993,0.7021,23,23
"21420",1118,1147,0,0.52648,0,0,23,23
"21421",1118,1151,0.87052,0.88259,0.96685,0.88419,23,23
"21422",1118,1152,0,0.90152,0.76747,0.89238,23,23
"21423",1118,1153,0.97519,0.95658,0.83616,0.92224,23,23
"21424",1118,1155,0.91343,0.93634,0.95414,0.77915,23,23
"21425",1118,1157,0.74706,0.68657,0.91066,0,23,23
"21426",1118,1163,0,0.87526,0.8421,0.72533,23,23
"21427",1118,1165,0.64475,0.74614,0,0,23,23
"21428",1118,1167,0.93813,0,0.69837,0.8554,23,23
"21429",1118,1170,0.60705,0.74961,0,0.56854,23,23
"21430",1118,1171,0.90573,0.95373,0.96341,0.93942,23,23
"21431",1118,1172,0.94728,0.91228,0.94337,0.95386,23,23
"21432",1118,1176,0.85588,0.78798,0.8429,0.90785,23,23
"21433",1118,1221,0.78564,0.95619,0.9487,0.96326,23,24
"21434",1118,1283,0.77055,0.96204,0.73137,0,23,25
"21435",1118,1734,0.73264,0.75079,0.84306,0.63661,23,30
"21436",1118,1777,0.89615,0.96486,0.59028,0.70524,23,30
"21437",1118,1860,0.56489,0.62538,0.8515,0.64948,23,31
"21438",1119,1121,0,0,0,0,23,23
"21439",1119,1123,0.73431,0.96969,0.8787,0.80324,23,23
"21440",1119,1128,0.93892,0.84789,0.89123,0,23,23
"21441",1119,1130,0,0,0,0.67577,23,23
"21442",1119,1131,0.69349,0.63329,0.6288,0,23,23
"21443",1119,1137,0,0.67383,0.61302,0,23,23
"21444",1119,1138,0,0.95773,0.78842,0.878,23,23
"21445",1119,1146,0.84875,0.9475,0.93656,0.80751,23,23
"21446",1119,1148,0,0.72763,0.82331,0.69345,23,23
"21447",1119,1149,0.55579,0.78933,0.74,0.69131,23,23
"21448",1119,1151,0.53746,0.73135,0.82701,0.93606,23,23
"21449",1119,1158,0.9606,0.9694,0.86844,0.90358,23,23
"21450",1119,1159,0.54307,0.81142,0,0.79455,23,23
"21451",1119,1161,0.6466,0.74874,0.66005,0.77478,23,23
"21452",1119,1164,0.8207,0.68995,0.5124,0.58154,23,23
"21453",1119,1169,0.58104,0.94002,0.65547,0.55074,23,23
"21454",1119,1173,0,0,0,0,23,23
"21455",1119,1175,0.75339,0.83124,0,0.82902,23,23
"21456",1119,1178,0.76931,0.98111,0.97731,0.946,23,23
"21457",1119,1217,0.94185,0.84759,0.89765,0.92697,23,24
"21458",1119,1307,0.61566,0.65113,0.71847,0.50435,23,25
"21459",1119,1311,0.71026,0.70355,0.85224,0.82563,23,25
"21460",1119,1326,0.97559,0.97094,0.86192,0.84466,23,26
"21461",1119,1382,0.69305,0.51212,0.93598,0.90214,23,26
"21462",1119,1670,0.77101,0.86904,0.83761,0.61008,23,29
"21463",1119,1903,0.81143,0.82612,0.96476,0.83704,23,32
"21464",1120,1121,0.91871,0.74115,0.75944,0.53417,23,23
"21465",1120,1122,0.71281,0.90845,0.823,0.90109,23,23
"21466",1120,1124,0.91332,0.93689,0.84414,0.82384,23,23
"21467",1120,1126,0.61306,0,0.52515,0.85916,23,23
"21468",1120,1130,0.80608,0.93001,0.78057,0.79503,23,23
"21469",1120,1131,0.65061,0.83931,0.54564,0.69204,23,23
